timestamp,sector,machine,shift,temperature,pressure,gas_co,gas_co2,oxygen,vibration,humidity,smoke_level,noise_level,motor_rpm,bearing_temperature,power_consumption,oil_level,workers_present,maintenance_status,risk_score,failure_probability,machine_failure,fire_risk,accident_risk,maintenance_due_days
2026-01-17 04:40:00,Continuous Casting,Induction Motor,A,76.95,6.23,12.92,427.73,19.38,3.71,74.79,17.87,91.53,1700,79.46,517.97,65.85,3,Good,28.15,0.28,0,0,0,8
2026-01-17 04:50:00,Compressor,Furnace Fan,C,64.69,7.24,36.39,534.15,20.52,3.26,39.31,17.33,74.93,2139,69.32,522.32,100.0,17,Due,36.28,0.36,0,0,0,22
2026-01-17 05:00:00,Power Plant,Conveyor Motor,B,87.54,9.8,3.58,360.59,20.23,3.49,28.62,21.94,69.69,1759,92.04,423.09,67.69,2,Due,40.63,0.41,0,0,0,31
2026-01-17 05:10:00,Boiler,Gearbox,A,66.5,9.85,0.0,486.56,19.49,3.34,74.42,19.05,82.06,1908,66.53,601.65,71.49,5,Good,25.72,0.26,0,0,0,45
2026-01-17 05:20:00,Coke Oven,Crane,C,77.15,6.0,32.28,480.52,20.28,4.12,54.48,32.14,76.55,1495,81.04,436.34,94.8,7,Good,43.8,0.44,0,0,0,49
2026-01-17 05:30:00,Power Plant,Hydraulic Pump,C,96.84,10.87,34.86,553.88,19.87,2.56,71.31,3.15,99.46,1472,102.61,551.04,58.78,17,Overdue,69.92,0.7,0,1,0,27
2026-01-17 05:40:00,Compressor,Gearbox,B,76.29,10.99,41.46,705.56,20.97,1.43,65.24,44.8,90.98,2305,73.3,539.07,69.16,19,Overdue,47.29,0.47,0,1,0,18
2026-01-17 05:50:00,BOF,Blower,A,71.92,9.32,14.46,573.83,20.27,3.63,59.24,20.91,95.94,1879,72.04,306.29,70.35,14,Overdue,50.94,0.51,0,0,0,28
2026-01-17 06:00:00,BOF,Hydraulic Pump,C,80.58,7.24,32.91,547.39,20.2,3.47,52.82,42.35,90.4,1556,90.83,439.21,90.38,3,Good,42.53,0.43,0,1,0,26
2026-01-17 06:10:00,Rolling Mill,Blower,B,75.68,5.79,30.29,423.93,20.09,4.17,55.81,0.0,76.46,1691,74.43,390.93,86.14,6,Good,46.49,0.46,0,0,0,31
2026-01-17 06:20:00,Continuous Casting,Crane,C,70.63,6.37,19.94,594.63,19.25,1.98,74.07,9.26,94.8,1813,73.88,554.59,52.44,7,Good,34.63,0.35,0,0,0,3
2026-01-17 06:30:00,Sinter Plant,Crane,C,68.49,5.61,2.53,440.44,20.01,2.81,30.56,34.33,89.8,1364,79.48,612.63,61.98,17,Overdue,51.53,0.52,0,0,0,6
2026-01-17 06:40:00,Coke Oven,Air Compressor,A,75.41,6.21,31.64,559.33,19.61,1.56,61.93,29.66,80.6,1918,75.36,581.33,50.74,17,Good,32.63,0.33,0,0,0,52
2026-01-17 06:50:00,BOF,Turbine,C,65.8,8.54,27.26,470.45,20.84,1.83,33.73,14.14,81.95,2465,70.83,455.74,25.52,9,Overdue,44.02,0.44,0,0,0,50
2026-01-17 07:00:00,Sinter Plant,Crane,A,81.51,5.37,28.4,546.33,20.06,4.36,68.03,33.99,98.83,2211,87.63,399.48,100.0,12,Good,43.11,0.43,0,0,0,27
2026-01-17 07:10:00,Conveyor,Conveyor Motor,A,62.86,8.58,22.01,517.65,19.52,2.34,67.03,16.24,76.1,1278,71.11,496.48,76.27,15,Overdue,48.26,0.48,0,0,0,10
2026-01-17 07:20:00,Power Plant,Cooling Pump,A,73.02,9.23,49.35,419.79,19.82,3.04,62.94,4.89,83.62,1571,74.36,696.86,48.84,5,Good,42.58,0.43,0,0,0,43
2026-01-17 07:30:00,Coke Oven,Cooling Pump,B,82.65,11.14,26.79,699.44,19.33,2.66,57.11,1.96,72.68,1906,85.2,373.87,23.59,15,Good,31.19,0.31,0,0,0,0
2026-01-17 07:40:00,Rolling Mill,Air Compressor,B,91.3,8.43,15.81,528.49,19.91,3.7,42.34,10.41,105.33,1706,97.78,580.25,88.3,16,Due,50.41,0.5,0,1,0,23
2026-01-17 07:50:00,Blast Furnace,Air Compressor,A,58.54,5.02,32.39,593.92,20.02,3.86,55.65,12.12,70.25,1654,65.58,404.1,65.4,14,Good,29.42,0.29,0,0,0,28
2026-01-17 08:00:00,Sinter Plant,Hydraulic Pump,C,67.0,8.65,16.05,464.35,20.03,3.1,82.98,34.61,73.48,2038,74.12,352.0,72.8,12,Due,33.37,0.33,0,0,0,18
2026-01-17 08:10:00,Coke Oven,Air Compressor,A,78.03,7.45,9.62,438.51,20.63,3.87,88.0,18.68,84.2,1721,84.79,289.05,45.65,17,Overdue,61.11,0.61,0,0,0,27
2026-01-17 08:20:00,Coke Oven,Gearbox,A,71.92,8.59,39.31,567.47,19.98,2.5,31.9,0.0,95.53,2182,77.18,416.31,43.78,4,Overdue,56.53,0.57,0,0,0,12
2026-01-17 08:30:00,Continuous Casting,Air Compressor,C,74.15,9.77,54.25,585.21,19.88,2.34,33.3,9.6,91.87,2137,71.9,426.44,73.42,9,Overdue,63.42,0.63,0,0,0,15
2026-01-17 08:40:00,Power Plant,Cooling Pump,A,70.43,8.23,30.75,487.84,20.94,6.18,48.52,7.27,77.12,1561,71.57,401.65,66.04,8,Good,39.04,0.39,0,0,0,60
2026-01-17 08:50:00,BOF,Air Compressor,A,101.79,5.94,48.77,521.15,20.36,3.62,81.99,29.14,76.57,1509,94.48,688.33,54.7,14,Overdue,65.85,0.66,0,1,0,20
2026-01-17 09:00:00,Rolling Mill,Conveyor Motor,C,85.94,3.67,26.64,516.89,20.1,3.54,46.58,26.86,74.17,1354,87.82,665.77,53.43,12,Good,39.65,0.4,0,0,0,12
2026-01-17 09:10:00,Power Plant,Furnace Fan,A,78.45,11.11,40.75,421.21,19.61,3.08,38.24,8.8,90.97,1780,85.23,530.56,62.21,15,Good,40.28,0.4,0,0,0,5
2026-01-17 09:20:00,Compressor,Cooling Pump,A,66.46,5.93,49.37,336.38,19.88,3.83,43.44,16.21,89.09,1432,71.32,395.41,65.59,5,Due,43.29,0.43,0,0,0,34
2026-01-17 09:30:00,BOF,Conveyor Motor,C,72.88,8.53,33.95,583.05,20.63,4.19,34.35,14.25,80.61,1715,80.51,772.74,77.9,4,Good,34.54,0.35,0,0,0,34
2026-01-17 09:40:00,Power Plant,Induction Motor,C,107.52,8.08,77.49,601.87,19.74,2.45,90.0,36.58,85.14,946,112.39,487.4,83.15,10,Due,63.13,0.63,0,1,0,46
2026-01-17 09:50:00,Coke Oven,Air Compressor,A,80.22,5.25,47.85,450.34,19.1,1.99,75.01,17.84,85.87,2007,84.61,492.95,52.23,19,Due,45.68,0.46,0,0,0,45
2026-01-17 10:00:00,Blast Furnace,Blower,B,64.83,10.73,40.22,608.31,20.82,2.13,66.71,23.11,104.81,2317,65.83,272.97,77.17,9,Overdue,59.48,0.59,0,0,0,39
2026-01-17 10:10:00,BOF,Blower,C,51.61,11.54,28.14,370.02,20.75,0.94,68.8,21.95,95.45,1802,54.43,546.17,100.0,20,Good,15.72,0.16,0,0,0,59
2026-01-17 10:20:00,Power Plant,Gearbox,C,49.55,7.27,21.08,447.73,20.52,2.41,62.51,17.88,79.95,1174,58.96,623.82,47.91,14,Good,22.52,0.23,0,0,0,2
2026-01-17 10:30:00,Sinter Plant,Furnace Fan,C,75.37,7.39,6.92,486.55,19.29,2.51,60.95,28.51,84.14,2342,79.18,491.3,61.27,20,Good,33.08,0.33,0,0,0,30
2026-01-17 10:40:00,Rolling Mill,Crane,C,62.58,11.55,13.14,497.68,19.4,4.7,56.0,2.52,86.4,2104,68.53,434.56,95.05,16,Good,23.28,0.23,0,0,0,20
2026-01-17 10:50:00,Compressor,Conveyor Motor,C,54.75,6.2,38.27,638.8,19.92,3.96,34.74,0.0,99.61,2130,58.09,682.98,85.18,7,Overdue,50.95,0.51,0,0,0,12
2026-01-17 11:00:00,BOF,Hydraulic Pump,C,89.2,8.69,62.75,634.08,19.99,2.39,63.54,24.84,84.8,1436,92.84,415.11,100.0,3,Good,46.72,0.47,0,0,0,30
2026-01-17 11:10:00,Coke Oven,Turbine,B,79.96,10.24,35.85,395.06,20.27,2.49,25.72,1.56,88.05,1549,84.16,696.02,62.18,3,Good,33.98,0.34,0,0,0,49
2026-01-17 11:20:00,Rolling Mill,Hydraulic Pump,C,64.98,6.28,22.96,373.52,19.72,4.43,50.67,8.13,94.59,2122,77.06,510.91,57.92,20,Good,31.39,0.31,0,0,0,18
2026-01-17 11:30:00,Compressor,Furnace Fan,A,78.85,7.71,28.87,469.42,19.86,2.83,46.44,40.73,99.13,1579,82.95,450.38,81.51,2,Overdue,66.75,0.67,0,1,0,3
2026-01-17 11:40:00,Sinter Plant,Cooling Pump,A,91.12,8.33,32.99,542.57,20.41,2.56,46.46,6.14,87.52,1548,96.88,226.47,52.49,14,Good,38.52,0.39,0,1,0,11
2026-01-17 11:50:00,Power Plant,Blower,C,62.8,8.24,3.7,459.54,18.61,1.5,51.58,41.51,89.88,2046,63.47,388.68,51.8,8,Due,42.37,0.42,0,1,0,1
2026-01-17 12:00:00,BOF,Turbine,C,85.28,5.08,31.59,702.62,20.6,3.19,46.14,40.05,69.84,1589,91.32,457.84,89.76,11,Good,38.52,0.39,0,1,0,15
2026-01-17 12:10:00,Power Plant,Hydraulic Pump,C,72.06,9.82,45.25,311.26,19.47,3.32,51.67,0.0,83.52,1602,83.66,472.62,67.84,8,Overdue,59.22,0.59,0,0,0,57
2026-01-17 12:20:00,Boiler,Hydraulic Pump,A,66.8,11.25,54.1,390.93,20.77,3.1,65.01,11.47,78.24,2248,75.55,436.48,85.66,7,Good,37.01,0.37,0,0,0,10
2026-01-17 12:30:00,BOF,Furnace Fan,B,59.89,11.69,34.24,620.71,19.15,2.78,43.07,0.0,76.47,1757,64.49,447.19,75.25,13,Due,43.71,0.44,0,0,0,40
2026-01-17 12:40:00,Blast Furnace,Air Compressor,C,83.14,9.5,51.33,648.92,20.7,4.29,41.31,1.41,84.18,1978,82.63,509.8,83.16,17,Due,47.98,0.48,0,0,0,41
2026-01-17 12:50:00,Blast Furnace,Induction Motor,C,39.19,5.06,28.35,421.65,20.21,1.81,58.49,13.53,74.64,2070,44.44,452.86,77.66,4,Good,21.2,0.21,0,0,0,22
2026-01-17 13:00:00,Conveyor,Conveyor Motor,C,41.75,8.75,14.08,599.81,19.42,3.07,48.29,33.17,73.61,1768,48.84,436.87,69.68,8,Overdue,29.69,0.3,0,0,0,40
2026-01-17 13:10:00,Sinter Plant,Furnace Fan,B,82.3,8.34,31.16,576.9,19.45,3.3,48.34,4.03,91.73,2253,84.87,524.71,87.22,6,Due,49.75,0.5,0,0,0,36
2026-01-17 13:20:00,Conveyor,Air Compressor,B,39.65,8.37,39.68,406.4,20.42,1.45,63.63,0.0,83.23,1444,46.61,387.52,85.87,10,Due,26.9,0.27,0,0,0,35
2026-01-17 13:30:00,Continuous Casting,Induction Motor,C,70.69,4.9,45.96,486.47,20.14,2.36,41.36,7.87,88.49,1277,82.44,453.52,52.66,13,Good,36.67,0.37,0,0,0,36
2026-01-17 13:40:00,Power Plant,Induction Motor,A,49.61,5.46,16.29,626.68,19.87,3.25,67.48,24.85,76.96,1821,46.03,421.17,52.5,2,Overdue,39.34,0.39,0,0,0,50
2026-01-17 13:50:00,Rolling Mill,Conveyor Motor,A,94.86,11.98,31.42,450.94,20.09,3.92,32.39,8.2,78.06,1831,97.88,698.57,67.9,18,Good,45.8,0.46,0,1,0,46
2026-01-17 14:00:00,Power Plant,Hydraulic Pump,C,67.65,11.18,34.6,401.27,19.86,2.48,59.61,26.6,79.87,1908,79.38,567.89,62.05,19,Due,46.23,0.46,0,0,0,55
2026-01-17 14:10:00,Continuous Casting,Induction Motor,C,89.29,6.37,27.89,440.62,20.72,4.2,44.32,37.47,98.52,1465,96.18,754.77,78.24,3,Good,32.87,0.33,0,0,0,0
2026-01-17 14:20:00,BOF,Furnace Fan,C,72.33,6.45,48.15,408.61,20.2,1.63,56.24,17.34,73.21,2011,73.26,536.73,65.4,8,Due,46.33,0.46,0,0,0,0
2026-01-17 14:30:00,BOF,Air Compressor,A,67.06,10.28,49.88,349.63,20.48,2.07,65.09,14.7,86.61,1469,72.85,583.94,92.36,13,Overdue,57.5,0.57,0,0,0,38
2026-01-17 14:40:00,Rolling Mill,Hydraulic Pump,A,75.06,3.57,70.21,572.68,19.22,2.6,58.87,12.12,89.64,1867,84.7,544.0,36.09,20,Due,61.92,0.62,0,0,0,58
2026-01-17 14:50:00,Blast Furnace,Cooling Pump,B,78.44,10.15,34.55,478.18,19.24,2.17,54.37,32.34,90.27,1650,83.66,470.61,59.5,10,Good,30.82,0.31,0,0,0,56
2026-01-17 15:00:00,Boiler,Turbine,C,48.81,7.98,24.64,586.85,20.56,2.27,77.93,9.6,92.47,1671,54.14,572.04,88.0,20,Overdue,47.81,0.48,0,0,0,5
2026-01-17 15:10:00,Rolling Mill,Furnace Fan,B,48.92,7.94,45.65,514.35,18.54,2.37,59.79,25.76,67.4,2505,48.93,412.24,71.82,17,Due,32.62,0.33,0,0,0,50
2026-01-17 15:20:00,Power Plant,Blower,B,74.23,9.83,31.74,618.33,20.21,4.12,77.11,6.36,80.5,1823,83.36,610.39,50.71,6,Overdue,64.2,0.64,0,0,0,1
2026-01-17 15:30:00,Continuous Casting,Cooling Pump,C,62.89,5.22,65.78,572.2,19.81,3.97,54.69,0.0,69.01,1717,70.95,612.78,69.19,16,Good,39.88,0.4,0,0,0,37
2026-01-17 15:40:00,BOF,Crane,B,62.9,8.33,29.14,404.72,20.56,4.13,68.43,3.84,77.51,2428,76.1,442.11,39.02,18,Good,24.52,0.25,0,0,0,17
2026-01-17 15:50:00,Blast Furnace,Gearbox,B,84.09,5.43,15.73,639.55,20.14,2.4,57.33,35.45,77.73,1962,87.12,459.48,76.49,8,Overdue,53.43,0.53,0,0,0,37
2026-01-17 16:00:00,Power Plant,Furnace Fan,A,63.1,10.08,26.17,487.05,19.63,3.31,45.26,14.67,90.06,2269,58.17,624.7,65.94,11,Due,35.02,0.35,0,0,0,56
2026-01-17 16:10:00,Rolling Mill,Air Compressor,A,58.4,11.29,49.92,453.03,20.67,3.46,66.62,12.91,80.96,1583,59.0,429.35,57.54,5,Good,21.37,0.21,0,0,0,25
2026-01-17 16:20:00,Continuous Casting,Crane,B,84.86,6.18,25.34,464.48,20.09,2.75,66.8,33.26,85.78,1984,91.82,403.11,85.17,17,Due,44.42,0.44,0,0,0,18
2026-01-17 16:30:00,BOF,Air Compressor,B,74.12,6.02,38.37,564.97,20.71,3.11,51.39,2.36,85.81,1767,78.16,394.24,81.89,10,Overdue,50.06,0.5,0,0,0,4
2026-01-17 16:40:00,Coke Oven,Cooling Pump,B,69.32,5.53,29.77,693.9,19.8,2.92,65.25,29.37,102.65,1453,68.94,533.35,57.41,10,Good,33.77,0.34,0,0,0,0
2026-01-17 16:50:00,Continuous Casting,Cooling Pump,A,64.67,7.35,4.83,545.54,19.02,2.09,59.7,14.25,98.89,1798,71.26,443.47,83.96,6,Good,26.42,0.26,0,0,0,27
2026-01-17 17:00:00,Conveyor,Crane,C,80.82,7.56,30.78,454.82,19.7,3.98,61.88,0.0,82.89,1362,81.12,460.39,78.05,4,Good,42.05,0.42,0,0,0,17
2026-01-17 17:10:00,Boiler,Conveyor Motor,C,84.11,7.54,24.12,553.39,19.39,1.46,53.48,28.39,99.9,2062,92.58,526.89,64.25,18,Overdue,54.97,0.55,0,0,0,4
2026-01-17 17:20:00,Blast Furnace,Furnace Fan,C,78.33,8.18,31.52,516.47,19.51,1.9,54.74,11.58,84.94,1433,79.41,428.03,52.87,19,Good,37.61,0.38,0,0,0,44
2026-01-17 17:30:00,Compressor,Induction Motor,C,67.23,3.47,8.42,634.65,19.8,1.49,20.0,2.33,89.41,2012,81.42,435.69,67.8,7,Overdue,37.88,0.38,0,0,0,56
2026-01-17 17:40:00,Coke Oven,Hydraulic Pump,A,81.65,7.68,33.26,653.47,20.25,3.51,29.19,13.49,92.14,1852,91.99,760.08,100.0,4,Overdue,63.92,0.64,0,0,0,5
2026-01-17 17:50:00,Boiler,Induction Motor,C,73.8,8.33,26.4,508.39,20.27,3.59,60.55,16.35,76.11,1197,81.36,431.87,68.57,16,Due,41.6,0.42,0,0,0,7
2026-01-17 18:00:00,Power Plant,Air Compressor,A,82.57,8.56,17.56,608.52,20.23,3.17,50.73,41.17,88.5,1575,86.96,490.75,91.81,17,Due,51.86,0.52,0,1,0,10
2026-01-17 18:10:00,Blast Furnace,Blower,C,81.4,7.63,6.19,504.2,20.57,3.21,72.34,15.37,69.25,1934,84.91,537.69,86.6,9,Due,39.52,0.4,0,0,0,4
2026-01-17 18:20:00,Power Plant,Turbine,B,88.88,5.52,36.96,399.32,19.45,4.33,54.82,12.26,90.4,1833,101.26,597.42,62.15,19,Due,46.6,0.47,0,0,0,50
2026-01-17 18:30:00,BOF,Cooling Pump,A,62.56,6.15,39.81,420.42,19.47,3.34,30.66,0.0,83.97,1696,65.04,424.34,82.85,7,Due,41.66,0.42,0,0,0,21
2026-01-17 18:40:00,Coke Oven,Crane,C,93.25,8.37,9.31,559.7,20.71,2.64,44.07,25.09,86.96,1550,92.94,509.23,68.71,20,Good,34.84,0.35,0,1,0,33
2026-01-17 18:50:00,Continuous Casting,Hydraulic Pump,B,74.32,10.92,34.8,547.14,19.87,3.3,64.6,25.59,75.79,1549,71.28,595.2,91.76,14,Due,46.58,0.47,0,0,0,22
2026-01-17 19:00:00,BOF,Hydraulic Pump,A,72.02,4.42,34.21,514.21,19.95,1.89,42.09,0.3,93.26,1753,73.97,412.04,100.0,2,Good,30.47,0.3,0,0,0,29
2026-01-17 19:10:00,Coke Oven,Induction Motor,A,53.59,8.92,32.97,452.67,20.11,2.91,60.92,13.83,92.23,2067,57.52,530.65,99.73,12,Due,30.79,0.31,0,0,0,60
2026-01-17 19:20:00,Coke Oven,Conveyor Motor,C,86.02,8.27,9.22,390.08,20.1,5.31,63.2,0.0,72.7,1673,85.74,441.55,85.2,16,Good,35.45,0.35,0,0,0,50
2026-01-17 19:30:00,Boiler,Furnace Fan,C,84.05,9.66,47.33,612.86,19.91,2.98,40.06,14.0,81.03,1993,88.05,472.73,77.66,15,Due,60.0,0.6,0,0,0,31
2026-01-17 19:40:00,Continuous Casting,Conveyor Motor,C,86.3,3.3,25.37,530.2,20.94,2.6,47.53,5.07,96.17,1210,88.97,409.06,78.98,11,Due,49.8,0.5,0,0,0,59
2026-01-17 19:50:00,Boiler,Cooling Pump,B,84.84,10.96,24.55,469.82,20.18,3.31,46.82,5.77,90.16,1884,90.73,482.72,61.05,9,Overdue,58.1,0.58,0,0,0,56
2026-01-17 20:00:00,Power Plant,Turbine,A,58.83,6.06,44.21,394.52,19.07,1.67,80.2,33.03,90.22,2325,62.49,304.44,100.0,14,Due,38.92,0.39,0,0,0,51
2026-01-17 20:10:00,Conveyor,Crane,A,70.28,7.43,40.73,495.19,19.1,2.83,65.88,30.93,90.26,2115,74.91,513.45,53.65,13,Overdue,59.08,0.59,0,0,0,40
2026-01-17 20:20:00,Conveyor,Gearbox,C,85.2,8.77,24.07,608.92,20.63,2.82,64.51,17.99,90.61,1346,96.05,461.56,61.79,16,Good,39.63,0.4,0,0,0,38
2026-01-17 20:30:00,Coke Oven,Blower,C,79.04,9.87,21.96,493.79,20.71,1.46,28.43,26.77,97.75,1868,81.6,470.11,53.6,3,Good,29.62,0.3,0,0,0,46
2026-01-17 20:40:00,Rolling Mill,Air Compressor,A,73.4,7.42,32.49,562.89,20.28,3.31,58.44,9.63,64.94,1628,75.7,518.36,72.14,10,Good,32.45,0.32,0,0,0,19
2026-01-17 20:50:00,Power Plant,Induction Motor,C,59.41,6.73,33.71,403.15,20.11,3.3,72.16,35.01,67.38,2368,60.79,559.72,58.74,5,Due,38.77,0.39,0,0,0,35
2026-01-17 21:00:00,Rolling Mill,Turbine,C,72.84,6.7,52.48,255.07,20.3,3.82,64.21,35.52,87.95,1319,75.18,515.76,24.08,7,Due,51.36,0.51,0,0,0,16
2026-01-17 21:10:00,Rolling Mill,Furnace Fan,C,69.11,8.78,30.74,457.14,20.27,2.43,55.2,0.0,82.93,1733,81.2,507.48,60.74,3,Overdue,54.99,0.55,0,0,0,7
2026-01-17 21:20:00,Sinter Plant,Crane,C,82.3,6.4,44.77,422.88,19.58,1.85,37.53,32.47,97.53,2045,89.53,448.31,74.87,14,Good,35.28,0.35,0,0,0,10
2026-01-17 21:30:00,Rolling Mill,Induction Motor,A,94.9,9.83,42.62,552.28,20.8,2.64,53.0,27.79,68.54,1927,105.25,565.78,58.12,17,Good,57.36,0.57,0,1,0,39
2026-01-17 21:40:00,Rolling Mill,Hydraulic Pump,B,78.06,7.36,26.8,433.4,19.16,1.52,80.23,16.51,105.06,2588,82.9,388.66,67.58,12,Good,31.86,0.32,0,0,0,39
2026-01-17 21:50:00,Continuous Casting,Blower,C,57.16,3.0,8.19,438.96,19.34,2.72,61.59,0.0,94.04,1508,66.47,378.59,87.15,20,Due,43.35,0.43,0,0,0,48
2026-01-17 22:00:00,Continuous Casting,Furnace Fan,A,66.05,6.85,9.1,525.73,20.51,3.22,54.3,26.97,77.5,1424,73.04,419.99,74.62,11,Due,38.32,0.38,0,0,0,30
2026-01-17 22:10:00,Power Plant,Furnace Fan,A,57.95,8.24,22.14,709.89,19.58,2.69,76.12,51.65,101.06,1559,66.18,522.9,59.91,19,Good,27.11,0.27,0,1,0,34
2026-01-17 22:20:00,Sinter Plant,Cooling Pump,A,74.6,5.68,24.65,361.12,19.34,2.48,76.65,6.73,74.82,1181,87.42,698.3,52.49,10,Overdue,45.75,0.46,0,0,0,43
2026-01-17 22:30:00,BOF,Blower,A,59.72,10.03,29.98,329.96,19.69,4.06,47.01,20.67,81.59,1642,66.67,368.2,70.14,16,Overdue,51.12,0.51,0,0,0,52
2026-01-17 22:40:00,BOF,Blower,C,59.07,9.85,34.75,651.43,19.4,3.52,47.08,41.61,80.95,1738,60.81,417.01,75.56,9,Overdue,43.12,0.43,0,1,0,8
2026-01-17 22:50:00,Rolling Mill,Cooling Pump,B,86.21,10.4,32.34,376.16,19.8,2.17,62.75,14.44,94.56,1832,87.9,543.88,79.38,20,Overdue,54.28,0.54,0,0,0,41
2026-01-17 23:00:00,Boiler,Cooling Pump,B,50.72,3.26,18.12,589.76,19.81,3.91,48.07,50.52,80.29,1763,51.99,346.12,66.5,10,Overdue,51.86,0.52,0,1,0,12
2026-01-17 23:10:00,Conveyor,Blower,B,41.45,9.76,10.06,486.04,20.29,2.0,52.78,0.0,61.37,1968,54.44,566.01,76.02,15,Overdue,38.29,0.38,0,0,0,25
2026-01-17 23:20:00,Rolling Mill,Gearbox,C,76.54,8.15,22.69,435.87,19.33,1.24,57.96,18.27,91.36,1971,82.95,470.61,89.96,18,Overdue,52.64,0.53,0,0,0,59
2026-01-17 23:30:00,Blast Furnace,Furnace Fan,A,60.17,8.56,19.4,469.83,19.67,3.53,35.14,24.75,81.8,1843,60.5,366.49,87.11,3,Due,38.73,0.39,0,0,0,53
2026-01-17 23:40:00,Continuous Casting,Blower,B,89.62,7.76,25.4,585.54,19.17,3.59,48.24,14.86,67.16,2084,92.25,466.56,75.8,12,Good,31.88,0.32,0,0,0,55
2026-01-17 23:50:00,Conveyor,Conveyor Motor,A,101.57,12.21,34.63,419.95,19.77,3.68,66.55,2.82,92.54,1388,106.37,459.61,41.59,19,Overdue,56.69,0.57,0,1,0,24
2026-01-18 00:00:00,Sinter Plant,Crane,C,55.59,10.32,19.48,323.62,20.59,3.77,36.34,26.83,109.85,2315,64.08,340.07,71.28,15,Good,31.89,0.32,0,0,0,37
2026-01-18 00:10:00,BOF,Gearbox,B,57.05,7.72,24.76,601.24,19.88,1.45,34.62,7.08,104.77,1685,64.93,798.43,82.81,13,Overdue,44.84,0.45,0,0,0,26
2026-01-18 00:20:00,Blast Furnace,Gearbox,A,61.15,7.98,32.89,610.89,20.18,1.5,56.4,25.44,77.44,2194,61.24,506.12,93.38,3,Due,32.28,0.32,0,0,0,7
2026-01-18 00:30:00,Coke Oven,Furnace Fan,A,62.06,11.04,12.47,473.13,19.7,1.63,60.72,24.54,102.05,2151,63.67,517.85,85.24,10,Good,26.05,0.26,0,0,0,40
2026-01-18 00:40:00,Boiler,Cooling Pump,A,68.84,11.9,55.36,338.49,21.0,4.63,44.37,25.04,106.46,2271,70.27,434.75,60.07,15,Good,43.83,0.44,0,0,0,22
2026-01-18 00:50:00,Coke Oven,Turbine,C,72.83,9.07,25.83,572.54,18.69,3.96,50.85,0.0,89.98,1655,74.3,313.97,38.96,9,Good,33.88,0.34,0,0,0,26
2026-01-18 01:00:00,Rolling Mill,Gearbox,C,60.26,11.16,0.66,585.01,19.71,3.85,28.04,16.35,80.01,1425,74.12,508.96,83.65,19,Overdue,39.21,0.39,0,0,0,20
2026-01-18 01:10:00,BOF,Turbine,A,99.38,9.62,21.9,627.59,20.5,3.61,63.8,16.87,87.37,1999,102.27,659.43,67.74,5,Good,41.04,0.41,0,1,0,56
2026-01-18 01:20:00,BOF,Turbine,C,72.45,5.75,17.8,537.6,20.65,3.57,52.21,8.51,102.53,2038,84.63,498.39,90.24,5,Good,31.98,0.32,0,0,0,32
2026-01-18 01:30:00,Conveyor,Gearbox,A,103.16,11.27,22.32,569.17,19.72,4.19,69.82,45.58,69.67,2294,111.36,404.36,65.16,7,Overdue,68.9,0.69,0,1,0,56
2026-01-18 01:40:00,Rolling Mill,Turbine,A,73.33,9.17,13.14,501.28,19.67,2.08,57.69,22.41,85.66,1845,76.97,536.44,78.8,16,Good,33.72,0.34,0,0,0,57
2026-01-18 01:50:00,Power Plant,Crane,A,46.43,6.79,16.43,607.23,19.94,3.72,47.6,16.37,67.21,2307,48.03,502.53,72.44,12,Overdue,45.38,0.45,0,0,0,59
2026-01-18 02:00:00,Blast Furnace,Furnace Fan,A,69.87,7.9,13.01,460.36,20.04,4.38,40.08,0.01,90.23,2020,77.8,390.95,76.81,4,Due,40.52,0.41,0,0,0,6
2026-01-18 02:10:00,Rolling Mill,Gearbox,C,60.85,7.41,1.71,509.41,20.16,4.06,50.76,29.41,91.04,1681,66.78,654.4,83.53,20,Good,30.58,0.31,0,0,0,57
2026-01-18 02:20:00,Power Plant,Cooling Pump,C,61.69,8.58,46.14,563.83,20.4,3.76,43.21,16.54,71.72,2401,65.57,440.9,70.75,18,Good,36.29,0.36,0,0,0,23
2026-01-18 02:30:00,Sinter Plant,Air Compressor,C,89.14,7.36,9.56,420.27,19.7,3.02,52.83,8.52,96.5,1671,94.73,509.36,36.11,9,Overdue,52.18,0.52,0,0,0,55
2026-01-18 02:40:00,Conveyor,Furnace Fan,B,79.73,11.94,14.63,588.88,19.89,3.7,45.33,33.15,84.48,2343,79.84,602.46,57.95,13,Overdue,50.6,0.51,0,0,0,33
2026-01-18 02:50:00,Sinter Plant,Hydraulic Pump,A,89.46,8.41,18.39,662.94,20.53,1.42,58.18,36.91,87.14,1444,91.19,545.74,100.0,17,Overdue,50.77,0.51,0,0,0,44
2026-01-18 03:00:00,Boiler,Gearbox,C,76.16,8.69,5.09,489.59,20.15,1.7,48.26,33.89,82.71,1318,77.84,410.65,71.62,15,Due,37.52,0.38,0,0,0,29
2026-01-18 03:10:00,Compressor,Blower,A,54.63,7.64,33.85,221.92,19.93,4.39,30.99,32.43,87.1,2009,59.62,507.12,64.61,4,Good,24.11,0.24,0,0,0,47
2026-01-18 03:20:00,Sinter Plant,Induction Motor,A,75.02,9.32,40.31,481.29,18.95,3.1,58.43,25.95,108.38,1794,79.71,391.45,39.88,5,Good,30.51,0.31,0,0,0,12
